2026-02-25T04:18:14Z | block=42601872 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=1115 | profit=0.001331207586104136 WETH | amount_in=0.507 | p1=0x3f02…014a | p2=0xb909…8b4a | p3=0x22ae…91d5
2026-02-25T04:25:47Z | block=42602098 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2753 | profit=0.607832 USDC | amount_in=3243.27 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x3e66…a9fb
2026-02-25T04:25:47Z | block=42602098 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2752 | profit=0.689497 USDC | amount_in=3920.597 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x4e96…e778
2026-02-25T04:25:48Z | block=42602099 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2602 | profit=0.001448088233343779 WETH | amount_in=2.443 | p1=0xdbc6…30f1 | p2=0xcdac…5c43 | p3=0xdbc6…30f1
2026-02-25T04:25:48Z | block=42602099 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2647 | profit=0.001329698356925616 WETH | amount_in=2.615 | p1=0xd0b5…f224 | p2=0xcdac…5c43 | p3=0xd0b5…f224
2026-02-25T04:25:48Z | block=42602099 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1364 | profit=0.000959368811459266 WETH | amount_in=2.083 | p1=0x22ae…91d5 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:25:48Z | block=42602099 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1424 | profit=0.000910623339217932 WETH | amount_in=1.899 | p1=0x22ae…91d5 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:25:48Z | block=42602099 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1383 | profit=0.000856436158897305 WETH | amount_in=1.789 | p1=0x22ae…91d5 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:25:49Z | block=42602099 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1399 | profit=0.000608819024433355 WETH | amount_in=1.13 | p1=0x22ae…91d5 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:25:49Z | block=42602099 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5095 | profit=2.762646 USDC | amount_in=4663.775 | p1=0xcdac…5c43 | p2=0xdbc6…30f1 | p3=0xcdac…5c43
2026-02-25T04:25:49Z | block=42602099 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5099 | profit=1.303594 USDC | amount_in=1373.768 | p1=0xcdac…5c43 | p2=0xb4cb…00e5 | p3=0xcdac…5c43
2026-02-25T04:25:49Z | block=42602099 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5100 | profit=2.536188 USDC | amount_in=4994.116 | p1=0xcdac…5c43 | p2=0xd0b5…f224 | p3=0xcdac…5c43
2026-02-25T04:25:49Z | block=42602099 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2773 | profit=1.165699 USDC | amount_in=2142.151 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0xfcda…2278
2026-02-25T04:25:49Z | block=42602099 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2775 | profit=1.732376 USDC | amount_in=3630.936 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0xfbb6…43ef
2026-02-25T04:25:49Z | block=42602099 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2772 | profit=1.633388 USDC | amount_in=3411.542 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0x3e66…a9fb
2026-02-25T04:25:50Z | block=42602099 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2771 | profit=1.855554 USDC | amount_in=3922.88 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0x4e96…e778
2026-02-25T04:25:50Z | block=42602100 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2593 | profit=0.001445342085754494 WETH | amount_in=3.012 | p1=0xb2cc…dc59 | p2=0xcdac…5c43 | p3=0xb2cc…dc59
2026-02-25T04:25:50Z | block=42602100 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2647 | profit=0.00132973362987516 WETH | amount_in=2.615 | p1=0xd0b5…f224 | p2=0xcdac…5c43 | p3=0xd0b5…f224
2026-02-25T04:25:50Z | block=42602100 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=980 | profit=0.000369384333345952 WETH | amount_in=2.055 | p1=0x70ac…bae1 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:25:50Z | block=42602100 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1040 | profit=0.000339389087555853 WETH | amount_in=1.84 | p1=0x70ac…bae1 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:25:50Z | block=42602100 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=999 | profit=0.000326269347265138 WETH | amount_in=1.671 | p1=0x70ac…bae1 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:25:51Z | block=42602100 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5100 | profit=2.536332 USDC | amount_in=4993.988 | p1=0xcdac…5c43 | p2=0xd0b5…f224 | p3=0xcdac…5c43
2026-02-25T04:25:51Z | block=42602100 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5094 | profit=2.759476 USDC | amount_in=5750.336 | p1=0xcdac…5c43 | p2=0xb2cc…dc59 | p3=0xcdac…5c43
2026-02-25T04:25:51Z | block=42602100 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2756 | profit=0.659714 USDC | amount_in=3482.706 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0xfbb6…43ef
2026-02-25T04:25:51Z | block=42602100 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2753 | profit=0.601948 USDC | amount_in=3224.237 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x3e66…a9fb
2026-02-25T04:25:51Z | block=42602100 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2752 | profit=0.725699 USDC | amount_in=3875.777 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x4e96…e778
2026-02-25T04:25:52Z | block=42602101 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2602 | profit=0.001428993989729399 WETH | amount_in=2.432 | p1=0xdbc6…30f1 | p2=0xcdac…5c43 | p3=0xdbc6…30f1
2026-02-25T04:25:52Z | block=42602101 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1364 | profit=0.000964374825401933 WETH | amount_in=2.083 | p1=0x22ae…91d5 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:25:52Z | block=42602101 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1424 | profit=0.000912497730363378 WETH | amount_in=1.895 | p1=0x22ae…91d5 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:25:52Z | block=42602101 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1383 | profit=0.000855865972632668 WETH | amount_in=1.79 | p1=0x22ae…91d5 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:25:53Z | block=42602101 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1399 | profit=0.000608819550507653 WETH | amount_in=1.13 | p1=0x22ae…91d5 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:25:53Z | block=42602101 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5095 | profit=2.726313 USDC | amount_in=4642.443 | p1=0xcdac…5c43 | p2=0xdbc6…30f1 | p3=0xcdac…5c43
2026-02-25T04:25:53Z | block=42602101 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5099 | profit=1.254477 USDC | amount_in=1451.661 | p1=0xcdac…5c43 | p2=0xb4cb…00e5 | p3=0xcdac…5c43
2026-02-25T04:25:53Z | block=42602101 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2773 | profit=1.162983 USDC | amount_in=2147.334 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0xfcda…2278
2026-02-25T04:25:53Z | block=42602101 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2775 | profit=1.748319 USDC | amount_in=3597.67 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0xfbb6…43ef
2026-02-25T04:25:53Z | block=42602101 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2772 | profit=1.64066 USDC | amount_in=3396.616 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0x3e66…a9fb
2026-02-25T04:25:53Z | block=42602101 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2771 | profit=1.854801 USDC | amount_in=3943.261 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0x4e96…e778
2026-02-25T04:25:54Z | block=42602102 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2602 | profit=0.001394400588941984 WETH | amount_in=2.433 | p1=0xdbc6…30f1 | p2=0xcdac…5c43 | p3=0xdbc6…30f1
2026-02-25T04:25:54Z | block=42602102 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1066 | profit=0.000498941336705201 WETH | amount_in=1.066 | p1=0x5d4e…52b5 | p2=0xc5e5…48c1 | p3=0xcdac…5c43
2026-02-25T04:25:54Z | block=42602102 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5095 | profit=2.659985 USDC | amount_in=4644.944 | p1=0xcdac…5c43 | p2=0xdbc6…30f1 | p3=0xcdac…5c43
2026-02-25T04:25:54Z | block=42602102 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5099 | profit=1.15448 USDC | amount_in=1494.485 | p1=0xcdac…5c43 | p2=0xb4cb…00e5 | p3=0xcdac…5c43
2026-02-25T04:25:54Z | block=42602102 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2758 | profit=0.949553 USDC | amount_in=2032.156 | p1=0xcdac…5c43 | p2=0x5d4e…52b5 | p3=0xc5e5…48c1
2026-02-25T04:25:56Z | block=42602103 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2593 | profit=0.001440736420001333 WETH | amount_in=3.001 | p1=0xb2cc…dc59 | p2=0xcdac…5c43 | p3=0xb2cc…dc59
2026-02-25T04:25:56Z | block=42602103 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2647 | profit=0.001330069689645116 WETH | amount_in=2.616 | p1=0xd0b5…f224 | p2=0xcdac…5c43 | p3=0xd0b5…f224
2026-02-25T04:25:56Z | block=42602103 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5100 | profit=2.537961 USDC | amount_in=4993.977 | p1=0xcdac…5c43 | p2=0xd0b5…f224 | p3=0xcdac…5c43
2026-02-25T04:25:56Z | block=42602103 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5094 | profit=2.749954 USDC | amount_in=5730.747 | p1=0xcdac…5c43 | p2=0xb2cc…dc59 | p3=0xcdac…5c43
2026-02-25T04:25:58Z | block=42602104 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2593 | profit=0.001382428952800401 WETH | amount_in=2.952 | p1=0xb2cc…dc59 | p2=0xcdac…5c43 | p3=0xb2cc…dc59
2026-02-25T04:25:58Z | block=42602104 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2647 | profit=0.001181012054931704 WETH | amount_in=2.516 | p1=0xd0b5…f224 | p2=0xcdac…5c43 | p3=0xd0b5…f224
2026-02-25T04:25:58Z | block=42602104 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2602 | profit=0.001087363327808457 WETH | amount_in=2.237 | p1=0xdbc6…30f1 | p2=0xcdac…5c43 | p3=0xdbc6…30f1
2026-02-25T04:25:58Z | block=42602104 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1364 | profit=0.000775238861546335 WETH | amount_in=1.93 | p1=0x22ae…91d5 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:25:58Z | block=42602104 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1424 | profit=0.000729271362054479 WETH | amount_in=1.773 | p1=0x22ae…91d5 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:25:58Z | block=42602104 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1383 | profit=0.000681398348689846 WETH | amount_in=1.68 | p1=0x22ae…91d5 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:25:59Z | block=42602104 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1399 | profit=0.000503172920988599 WETH | amount_in=1.053 | p1=0x22ae…91d5 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:25:59Z | block=42602104 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1066 | profit=0.00042679620757132 WETH | amount_in=1.014 | p1=0x5d4e…52b5 | p2=0xc5e5…48c1 | p3=0xcdac…5c43
2026-02-25T04:25:59Z | block=42602104 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1050 | profit=0.000432119537430641 WETH | amount_in=1 | p1=0x5d4e…52b5 | p2=0xe846…0ec7 | p3=0xcdac…5c43
2026-02-25T04:25:59Z | block=42602104 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5095 | profit=2.07426 USDC | amount_in=4268.441 | p1=0xcdac…5c43 | p2=0xdbc6…30f1 | p3=0xcdac…5c43
2026-02-25T04:25:59Z | block=42602104 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5100 | profit=2.253562 USDC | amount_in=4801.819 | p1=0xcdac…5c43 | p2=0xd0b5…f224 | p3=0xcdac…5c43
2026-02-25T04:25:59Z | block=42602104 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5094 | profit=2.63841 USDC | amount_in=5637.079 | p1=0xcdac…5c43 | p2=0xb2cc…dc59 | p3=0xcdac…5c43
2026-02-25T04:25:59Z | block=42602104 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5099 | profit=0.955096 USDC | amount_in=1442.555 | p1=0xcdac…5c43 | p2=0xb4cb…00e5 | p3=0xcdac…5c43
2026-02-25T04:26:00Z | block=42602104 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2757 | profit=0.820813 USDC | amount_in=1908.583 | p1=0xcdac…5c43 | p2=0x5d4e…52b5 | p3=0xe846…0ec7
2026-02-25T04:26:00Z | block=42602104 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2758 | profit=0.811668 USDC | amount_in=1933.3 | p1=0xcdac…5c43 | p2=0x5d4e…52b5 | p3=0xc5e5…48c1
2026-02-25T04:26:00Z | block=42602104 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2773 | profit=0.965695 USDC | amount_in=1990.984 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0xfcda…2278
2026-02-25T04:26:00Z | block=42602104 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2775 | profit=1.372679 USDC | amount_in=3373.291 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0xfbb6…43ef
2026-02-25T04:26:00Z | block=42602104 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2772 | profit=1.291781 USDC | amount_in=3177.467 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0x3e66…a9fb
2026-02-25T04:26:00Z | block=42602104 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2771 | profit=1.46416 USDC | amount_in=3662.103 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0x4e96…e778
2026-02-25T04:26:01Z | block=42602105 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2602 | profit=0.001059090928491079 WETH | amount_in=2.218 | p1=0xdbc6…30f1 | p2=0xcdac…5c43 | p3=0xdbc6…30f1
2026-02-25T04:26:01Z | block=42602105 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1364 | profit=0.000771771318561604 WETH | amount_in=1.912 | p1=0x22ae…91d5 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:26:01Z | block=42602105 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1424 | profit=0.000718860594891542 WETH | amount_in=1.771 | p1=0x22ae…91d5 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:26:01Z | block=42602105 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1383 | profit=0.000682309565318944 WETH | amount_in=1.657 | p1=0x22ae…91d5 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:26:01Z | block=42602105 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1399 | profit=0.000496304731974575 WETH | amount_in=1.053 | p1=0x22ae…91d5 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:26:01Z | block=42602105 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=932 | profit=0.000458656455546995 WETH | amount_in=0.88 | p1=0x9785…3c1b | p2=0xa41b…fcd1 | p3=0xcdac…5c43
2026-02-25T04:26:01Z | block=42602105 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2749 | profit=0.872578 USDC | amount_in=1677.085 | p1=0xcdac…5c43 | p2=0x9785…3c1b | p3=0xa41b…fcd1
2026-02-25T04:26:01Z | block=42602105 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5095 | profit=2.019817 USDC | amount_in=4232.967 | p1=0xcdac…5c43 | p2=0xdbc6…30f1 | p3=0xcdac…5c43
2026-02-25T04:26:02Z | block=42602105 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2773 | profit=0.956742 USDC | amount_in=1982.965 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0xfcda…2278
2026-02-25T04:26:02Z | block=42602105 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2775 | profit=1.372663 USDC | amount_in=3373.291 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0xfbb6…43ef
2026-02-25T04:26:02Z | block=42602105 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2772 | profit=1.291765 USDC | amount_in=3177.467 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0x3e66…a9fb
2026-02-25T04:26:02Z | block=42602105 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2771 | profit=1.460032 USDC | amount_in=3629.791 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0x4e96…e778
2026-02-25T04:26:02Z | block=42602106 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2602 | profit=0.001188526493106021 WETH | amount_in=2.304 | p1=0xdbc6…30f1 | p2=0xcdac…5c43 | p3=0xdbc6…30f1
2026-02-25T04:26:02Z | block=42602106 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2647 | profit=0.001181482531224475 WETH | amount_in=2.515 | p1=0xd0b5…f224 | p2=0xcdac…5c43 | p3=0xd0b5…f224
2026-02-25T04:26:02Z | block=42602106 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1364 | profit=0.000760291913669796 WETH | amount_in=1.914 | p1=0x22ae…91d5 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:26:02Z | block=42602106 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1424 | profit=0.000715563284202234 WETH | amount_in=1.756 | p1=0x22ae…91d5 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:26:02Z | block=42602106 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1383 | profit=0.00067466372913046 WETH | amount_in=1.652 | p1=0x22ae…91d5 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:26:03Z | block=42602106 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1399 | profit=0.000489787227633016 WETH | amount_in=1.053 | p1=0x22ae…91d5 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:26:03Z | block=42602106 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=932 | profit=0.000458662061424543 WETH | amount_in=0.88 | p1=0x9785…3c1b | p2=0xa41b…fcd1 | p3=0xcdac…5c43
2026-02-25T04:26:03Z | block=42602106 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2749 | profit=0.872499 USDC | amount_in=1677.295 | p1=0xcdac…5c43 | p2=0x9785…3c1b | p3=0xa41b…fcd1
2026-02-25T04:26:03Z | block=42602106 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5095 | profit=2.267246 USDC | amount_in=4397.09 | p1=0xcdac…5c43 | p2=0xdbc6…30f1 | p3=0xcdac…5c43
2026-02-25T04:26:03Z | block=42602106 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5099 | profit=0.96366 USDC | amount_in=1451.574 | p1=0xcdac…5c43 | p2=0xb4cb…00e5 | p3=0xcdac…5c43
2026-02-25T04:26:03Z | block=42602106 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5100 | profit=2.253633 USDC | amount_in=4801.572 | p1=0xcdac…5c43 | p2=0xd0b5…f224 | p3=0xcdac…5c43
2026-02-25T04:26:03Z | block=42602106 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2773 | profit=0.940375 USDC | amount_in=1991.512 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0xfcda…2278
2026-02-25T04:26:04Z | block=42602106 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2775 | profit=1.383905 USDC | amount_in=3307.855 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0xfbb6…43ef
2026-02-25T04:26:04Z | block=42602106 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2772 | profit=1.270192 USDC | amount_in=3181.228 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0x3e66…a9fb
2026-02-25T04:26:04Z | block=42602106 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2771 | profit=1.437637 USDC | amount_in=3627.617 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0x4e96…e778
2026-02-25T04:26:04Z | block=42602107 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1364 | profit=0.000747929958391454 WETH | amount_in=1.914 | p1=0x22ae…91d5 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:26:04Z | block=42602107 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1424 | profit=0.000702986309531795 WETH | amount_in=1.758 | p1=0x22ae…91d5 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:26:04Z | block=42602107 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1383 | profit=0.000664019288096563 WETH | amount_in=1.652 | p1=0x22ae…91d5 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:26:05Z | block=42602107 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1399 | profit=0.000495220538132324 WETH | amount_in=1.029 | p1=0x22ae…91d5 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:26:05Z | block=42602107 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5099 | profit=0.96527 USDC | amount_in=1453.278 | p1=0xcdac…5c43 | p2=0xb4cb…00e5 | p3=0xcdac…5c43
2026-02-25T04:26:05Z | block=42602107 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2773 | profit=0.931869 USDC | amount_in=1982.965 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0xfcda…2278
2026-02-25T04:26:05Z | block=42602107 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2775 | profit=1.360116 USDC | amount_in=3313.093 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0xfbb6…43ef
2026-02-25T04:26:05Z | block=42602107 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2772 | profit=1.251688 USDC | amount_in=3177.585 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0x3e66…a9fb
2026-02-25T04:26:05Z | block=42602107 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2771 | profit=1.437626 USDC | amount_in=3627.617 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0x4e96…e778
2026-02-25T04:26:06Z | block=42602108 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2602 | profit=0.001291399333341923 WETH | amount_in=2.37 | p1=0xdbc6…30f1 | p2=0xcdac…5c43 | p3=0xdbc6…30f1
2026-02-25T04:26:06Z | block=42602108 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5095 | profit=2.46334 USDC | amount_in=4524.193 | p1=0xcdac…5c43 | p2=0xdbc6…30f1 | p3=0xcdac…5c43
2026-02-25T04:26:06Z | block=42602108 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5099 | profit=1.080931 USDC | amount_in=1424.69 | p1=0xcdac…5c43 | p2=0xb4cb…00e5 | p3=0xcdac…5c43
2026-02-25T04:26:08Z | block=42602109 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2602 | profit=0.001346976198887415 WETH | amount_in=2.404 | p1=0xdbc6…30f1 | p2=0xcdac…5c43 | p3=0xdbc6…30f1
2026-02-25T04:26:08Z | block=42602109 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1364 | profit=0.000769615256500087 WETH | amount_in=1.914 | p1=0x22ae…91d5 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:26:08Z | block=42602109 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1424 | profit=0.000719092240775032 WETH | amount_in=1.769 | p1=0x22ae…91d5 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:26:08Z | block=42602109 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1383 | profit=0.000687011476615628 WETH | amount_in=1.646 | p1=0x22ae…91d5 | p2=0x3e66…a9fb | p3=0xcdac…5c43
